,id,created_at,text
140,1655247510187769856,2023-05-07 16:25:34+00:00,@RobinTenTwo U GET IIT LMFAO
141,1655247406244728834,2023-05-07 16:25:09+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
142,1655247117366235136,2023-05-07 16:24:00+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
143,1655247098798030850,2023-05-07 16:23:56+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
144,1655246817808863232,2023-05-07 16:22:49+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
145,1655246780974628869,2023-05-07 16:22:40+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
146,1655246508139376640,2023-05-07 16:21:35+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
147,1655246145684406273,2023-05-07 16:20:08+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
148,1655245783355252737,2023-05-07 16:18:42+00:00,@Vaibhav_AAP @AamAadmiParty IIT pass sultan of delhi https://t.co/EctIWsA2sj
149,1655245597111390213,2023-05-07 16:17:57+00:00,"RT @Techfest_IITB: Get ready to be lost in #space as we separate fact from fiction in the mind-bending sci-fi epic, #Interstellar!

Buckle…"
150,1655245583899082755,2023-05-07 16:17:54+00:00,"RT @RusthumHere: #PawanKalyan Mass Craze Thread 🔥

Mass Herolu ante Chala mandhi Gurthostharu.. But Mass Fan Base ante Ustaad @PawanKalyan…"
151,1655245572193026049,2023-05-07 16:17:52+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
152,1655245565498900483,2023-05-07 16:17:50+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
153,1655245129794600962,2023-05-07 16:16:06+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
154,1655244670761594882,2023-05-07 16:14:17+00:00,"RT @aipangirl: Art Exhibition in IIT Kanpur 🌼
Vlog ❤️👇
https://t.co/Z4KB1zzZUa https://t.co/qGHAeHqPSf"
155,1655244587051683840,2023-05-07 16:13:57+00:00,@ZulfiqarAhmed69 IIT of  🇵🇰 ?
156,1655244526053896192,2023-05-07 16:13:42+00:00,"RT @AskAnshul: 1. IIT Mandi researchers has developed technology to make military equipment less visible to radar.

2. Samsung to make Gala…"
157,1655244045961117696,2023-05-07 16:11:48+00:00,There are women I grew up with  who I deal with. re friends of the teaching racket. I had family come through our h… https://t.co/N8I7a6m1dR
158,1655243515973222400,2023-05-07 16:09:41+00:00,"RT @RusthumHere: #PawanKalyan Mass Craze Thread 🔥

Mass Herolu ante Chala mandhi Gurthostharu.. But Mass Fan Base ante Ustaad @PawanKalyan…"
159,1655243364718252032,2023-05-07 16:09:05+00:00,"@ChouhanShivraj sir ji Ekatmadam me 
Best Cultural Centre with Yoga&amp; Gurukul( with IIT standard) institute 
Name SI… https://t.co/iuuAoSCzC8"
160,1655243253300748288,2023-05-07 16:08:39+00:00,RT @iitbombay: IIT Bombay is happy to welcome Punjab delegates for Yuva Sangam https://t.co/gKxzhNIrkj
161,1655243224926093313,2023-05-07 16:08:32+00:00,"RT @Indemb_Muscat: In Salalah, Amb @Amit_Narang visited Dhofar University @ the invitation of Vice Chancellor Prof Amer bin Ali Al-Rawas. T…"
162,1655242523852558336,2023-05-07 16:05:45+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
163,1655242523600887809,2023-05-07 16:05:45+00:00,"RT @PIBMumbai: #YuvaSangam is taking place in @iitbombay 

Team Punjab reached Mumbai today morning. They will tour IIT Bombay campus today…"
164,1655242329064869889,2023-05-07 16:04:58+00:00,RT @himantabiswa: The randomization and allocation of departments for the successful candidates of Grade 3 positions are currently underway…
165,1655242174097678336,2023-05-07 16:04:21+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
166,1655242160718102528,2023-05-07 16:04:18+00:00,"RT @IIPE_vizag: 2023 Batch Placement’s Testimonial.

#iipe #iipeplacements #mopng #mnre #iit #iitjeeadvanced #2023campusplacements #pmo #oi…"
167,1655241996527886337,2023-05-07 16:03:39+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
168,1655241892227956738,2023-05-07 16:03:14+00:00,Thanks Awanish and Kanika for the dinner invite. Awanish (ex-NISERite) is a senior fellow at CERN &amp; works in the ar… https://t.co/5iUPC6dFkL
169,1655241844274663424,2023-05-07 16:03:03+00:00,"RT @ArnazHathiram: Its time Indian men (especially IAS/IPS/IIT/IIM boys) start demanding equal salary earning brides

Come out of your drea…"
170,1655241835919593477,2023-05-07 16:03:01+00:00,@nkanekal @Jahnabee @livemint @myfreshtohome I loved that this went beyond the IIT/IIM/Delhi/Mumbai/NCR framework.… https://t.co/4RFI1bQzeI
171,1655241422822359044,2023-05-07 16:01:22+00:00,"🎓 Exciting news! Meet our 2023 Honorary Degree recipients - Richard Conviser, Ed Kaplan, Jeanne Rowe, and Liz Thomp… https://t.co/HSnbi9hdcv"
172,1655240969749696513,2023-05-07 15:59:34+00:00,"2023 Batch Placement’s Testimonial.

#iipe #iipeplacements #mopng #mnre #iit #iitjeeadvanced #2023campusplacements… https://t.co/ZlmvA2FWYP"
173,1655240761884180481,2023-05-07 15:58:45+00:00,@dhaval94 @INCIndia @priyankagandhi IIT sector as a whole sanghi . Infosys was established under congress govt .sil… https://t.co/HQsRlI7qQd
174,1655240727524425730,2023-05-07 15:58:36+00:00,RT @darshanpathak: IIT Bombay and MIT alumni ladies and gentlemen. I think these people deliberately act dumb to make the prince look intel…
175,1655240608183885824,2023-05-07 15:58:08+00:00,"RT @sidin: Netflix is sitting on a goldmine

Indian Batchmaking: IIT entrance
Indian Catchmaking: Cricket
Indian Natchmaking: Choreography…"
176,1655240547869622277,2023-05-07 15:57:54+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
177,1655240326322487299,2023-05-07 15:57:01+00:00,@sanchit_gs @IITBforBharat is sponsoring for 51 girls to watch #TheKeralaStory in campus of IIT Bombay. If you want… https://t.co/OUxKRsXnQm
178,1655240291253915648,2023-05-07 15:56:52+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
179,1655240281921589248,2023-05-07 15:56:50+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
180,1655240086152200194,2023-05-07 15:56:04+00:00,RT @SHAUN19012: @FortniteStatus They is a god dam bug fix it I want my reward I work hard all day iit says 5/6 I played all maps help me lo…
181,1655240065398849536,2023-05-07 15:55:59+00:00,@FortniteStatus They is a god dam bug fix it I want my reward I work hard all day iit says 5/6 I played all maps he… https://t.co/zykYsKVrsg
182,1655239779632685058,2023-05-07 15:54:50+00:00,"RT @Techfest_IITB: Get ready to be lost in #space as we separate fact from fiction in the mind-bending sci-fi epic, #Interstellar!

Buckle…"
183,1655239151686668290,2023-05-07 15:52:21+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
184,1655238953761480704,2023-05-07 15:51:34+00:00,@HatokTalk I think it's interesting ideologically to imply that iit's better for you to bond with who someone is th… https://t.co/EJss2xUEWs
185,1655238899877416960,2023-05-07 15:51:21+00:00,"RT @RusthumHere: #PawanKalyan Mass Craze Thread 🔥

Mass Herolu ante Chala mandhi Gurthostharu.. But Mass Fan Base ante Ustaad @PawanKalyan…"
186,1655238720142942211,2023-05-07 15:50:38+00:00,RT @vivekatray: IIT Madras students during an informal interaction with Yours Truly after a session on Defeating Procrastination and Stress…
187,1655238557626236929,2023-05-07 15:49:59+00:00,"Forget airport to IIT Madras, he didn't dare travel by road from IIT Madras to Cancer Institute (gates are 100m apa… https://t.co/U0InoQZPFv"
188,1655238245712789504,2023-05-07 15:48:45+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
189,1655238237538103298,2023-05-07 15:48:43+00:00,@wtfsoham @VatsSShah2 @ThePhDPlace To differentiate from iit ropar.. iit rk for roorkee
190,1655238142881071104,2023-05-07 15:48:20+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
191,1655237468977856521,2023-05-07 15:45:40+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
192,1655237463500259330,2023-05-07 15:45:38+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
193,1655237254690775041,2023-05-07 15:44:48+00:00,Assistant professor position requires 10 years must Postdoc experience for @FollowDbtNibmg. Even IIT/IISER/IISc req… https://t.co/FQXkhoiS8f
194,1655236859784744960,2023-05-07 15:43:14+00:00,"RT @simplilearn: Upskill with in-demand Blockchain skills &amp; tools in the #1 Bootcamp without quitting jobs.

• Professional Certificate Pro…"
195,1655236582549356544,2023-05-07 15:42:08+00:00,"@TheAnkurTyagi Not clearing IIT AND AIEEE is not failure Ankur!
71% in btech is a pretty good score!
Engineering fr… https://t.co/hO2U5pePeI"
196,1655236515537244161,2023-05-07 15:41:52+00:00,@arshiet Trust me medicine is overrated. Had I done IT Engg from some IIT I would’ve had been in the USA earning so… https://t.co/tklWFwlqnO
197,1655236223772811266,2023-05-07 15:40:43+00:00,@niiravmodi Your bio says IIT KGP ? Can’t believe how you got there ?
198,1655236193934508032,2023-05-07 15:40:36+00:00,"In the month of May, is mother's day, I bought mother a pair of Capezio ball room dance tango shoes, and a pair cro… https://t.co/OWdHJ5Nqmx"
199,1655236102025019392,2023-05-07 15:40:14+00:00,"RT @SwaroopAkriti: CFA &amp; Microcap Investor | Ex-Credit Suisse Research | IIT Kharagpur | IIM Calcutta 

Get information and insights about…"
200,1655236069493964801,2023-05-07 15:40:06+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
201,1655236022500720643,2023-05-07 15:39:55+00:00,@calebyung How much sir
202,1655235977919569922,2023-05-07 15:39:44+00:00,"@RailwaySeva @AshwiniVaishnaw @drmkgp 
I have booked a ticket of 22823 Rajdhani express for my wife on 9th May usin… https://t.co/3XTDXBLrLf"
203,1655235880934846465,2023-05-07 15:39:21+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
204,1655235748310953984,2023-05-07 15:38:49+00:00,"RT @Veenu55052850: Only privilege was an internet connection’: SC, ST, OBC, students cracking IIT JEE without coaching https://t.co/9C9MHrR…"
205,1655235684133912576,2023-05-07 15:38:34+00:00,"Meet Anand Shukla and Srinivasan Venkatachary, two IIT-alumni who are key players in Apple vs Google AI war - msnNOW https://t.co/yFMxS4w9Uf"
206,1655235638617321472,2023-05-07 15:38:23+00:00,@Dravidian1967 Sure... Currently I'm doing Bsc in Zoology....and preparing for IIT JAM....
207,1655235484204023808,2023-05-07 15:37:46+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
208,1655234982783369224,2023-05-07 15:35:47+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
209,1655234950709542912,2023-05-07 15:35:39+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
210,1655234832128159744,2023-05-07 15:35:11+00:00,"RT @pawanyadav8: @narendramodi @INCIndia was taking 85% commission still they made so many PSU, IIT,IIM, AIIMS, roads, Airports, Railways,…"
211,1655234392426512387,2023-05-07 15:33:26+00:00,"@devinamehra The eyeball economy is actually a real thing though, 21 year old social media influencers are making m… https://t.co/ZTdaYeGaAJ"
212,1655234353289658368,2023-05-07 15:33:17+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
213,1655232987494232064,2023-05-07 15:27:51+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
214,1655232541333536769,2023-05-07 15:26:05+00:00,IIT students know how to hit the JEE spot.
215,1655232394109108226,2023-05-07 15:25:30+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
216,1655232199577473024,2023-05-07 15:24:43+00:00,@TheAnkurTyagi I am no different. Passed 2nd division from the same UP Board. Didn’t cleared 12th with flying color… https://t.co/ZmRbQcoD2W
217,1655232084946964482,2023-05-07 15:24:16+00:00,"In accordance with that, #Pehchaan announces its volunteers of the month.

School Outreach: Vivek Kumar
School Outr… https://t.co/POqtpi3ffi"
218,1655232009239949314,2023-05-07 15:23:58+00:00,"RT @sidin: Netflix is sitting on a goldmine

Indian Batchmaking: IIT entrance
Indian Catchmaking: Cricket
Indian Natchmaking: Choreography…"
219,1655231686521786368,2023-05-07 15:22:41+00:00,IIT Bombay and MIT alumni ladies and gentlemen. I think these people deliberately act dumb to make the prince look… https://t.co/RJ3rGYGMYi
220,1655231249433362432,2023-05-07 15:20:57+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
221,1655231057791430656,2023-05-07 15:20:11+00:00,@VivekMandloi14 @kirat_tw Or I guess a lot of his viewers have already seen a lot of x years after IIT sort of vide… https://t.co/iukDi80yRO
222,1655231020273405953,2023-05-07 15:20:02+00:00,"IIT-Gandhinagar researchers develop new range of wearable sensors 
#cbd #followme #followback #Cannabidiol
https://t.co/1FASiRMskY"
223,1655231014313263107,2023-05-07 15:20:01+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
224,1655230978737197057,2023-05-07 15:19:52+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
225,1655230284177211393,2023-05-07 15:17:07+00:00,"RT @SwaroopAkriti: CFA &amp; Microcap Investor | Ex-Credit Suisse Research | IIT Kharagpur | IIM Calcutta 

Get information and insights about…"
226,1655229976885755906,2023-05-07 15:15:53+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
227,1655229721683320833,2023-05-07 15:14:52+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
228,1655229691186536449,2023-05-07 15:14:45+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
229,1655229191456198656,2023-05-07 15:12:46+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
230,1655228566743945216,2023-05-07 15:10:17+00:00,"@AamAadmiParty Election result se pehle hi congress bjp saaf 

Waah or ye IIT se padha h @ArvindKejriwal"
231,1655228399231852545,2023-05-07 15:09:37+00:00,"RT @ThinkX9: Congress was busy building Universities/Colleges/schools, steel plants, Hydro/Thermal/Nuclear plants, dams, roads, railways,br…"
232,1655228203357831170,2023-05-07 15:08:50+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
233,1655228111338831874,2023-05-07 15:08:29+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
234,1655227863275290624,2023-05-07 15:07:29+00:00,"RT @SophiaKianni: It is estimated that 16% of climate finance needs are currently being met. In order to meet our climate objectives, clima…"
235,1655227626477477888,2023-05-07 15:06:33+00:00,"@BanarasKe SSSM - few Rs
KV - few Rs
Railway Schools - few Rs 
NIT - few thousands
IIT - a lakh"
236,1655227622597730306,2023-05-07 15:06:32+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
237,1655227494956683264,2023-05-07 15:06:02+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
238,1655227039501418496,2023-05-07 15:04:13+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
239,1655227010409730050,2023-05-07 15:04:06+00:00,"@LagrangianSad Internship kar, paper likh, do iit stuff idk"
240,1655226964192505856,2023-05-07 15:03:55+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
241,1655226803215282176,2023-05-07 15:03:17+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
242,1655226790099693568,2023-05-07 15:03:14+00:00,I said Iit first. LoL https://t.co/AEajKr41Q0
243,1655226572075589640,2023-05-07 15:02:22+00:00,@Nandeshku @Profdilipmandal Are yaar judiciary iit professor chancellor governors bjp president community party pre… https://t.co/OSWyDa0cG2
244,1655226571190579200,2023-05-07 15:02:21+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
245,1655226436092055552,2023-05-07 15:01:49+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
246,1655225791746277378,2023-05-07 14:59:16+00:00,@Badri_Arvind @engg_uc Nice to have an IIT tag.. but the way they are being used in Fintwit is insane 😂
247,1655225414179258368,2023-05-07 14:57:45+00:00,"RT @ThinkX9: Congress was busy building Universities/Colleges/schools, steel plants, Hydro/Thermal/Nuclear plants, dams, roads, railways,br…"
248,1655225011236421633,2023-05-07 14:56:09+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
249,1655224923638358020,2023-05-07 14:55:49+00:00,"RT @amitmad13292137: @TheLallantop please help for dropper students in IIT jee to #remove75criteria2023 @pmoindia @IIT_guwahati   
@AajTak"
250,1655224737394737153,2023-05-07 14:55:04+00:00,"@RustAlgo @engg_uc TIL one can get Civil for 9700 at BHU. During my time, i think it used to close around early 300… https://t.co/0zJVlTZ1kA"
251,1655224549305098240,2023-05-07 14:54:19+00:00,😭😭😭iit would break my heart if this turned in to another Pogba situation man https://t.co/xOcjzn8LgD
252,1655224361941602304,2023-05-07 14:53:35+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
253,1655224218244747264,2023-05-07 14:53:00+00:00,"RT @vishnu_prasad23: @anubha1812 Mam.. There are no improvement exams available in tamil nadu ... Even If I get 74 % in the boards , I can…"
254,1655223868712443905,2023-05-07 14:51:37+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
255,1655223791172325377,2023-05-07 14:51:19+00:00,"RT @Techfest_IITB: Get ready to be lost in #space as we separate fact from fiction in the mind-bending sci-fi epic, #Interstellar!

Buckle…"
256,1655223094859149312,2023-05-07 14:48:33+00:00,"RT @RusthumHere: #PawanKalyan Mass Craze Thread 🔥

Mass Herolu ante Chala mandhi Gurthostharu.. But Mass Fan Base ante Ustaad @PawanKalyan…"
257,1655222782907789312,2023-05-07 14:47:18+00:00,Here we go iit failure strikes again🤡 https://t.co/NwH5Eexzk8
258,1655222760086425600,2023-05-07 14:47:13+00:00,"@deity_earth @amazing_physics Iit could be that that the mind is not here at all, just like when you control a char… https://t.co/a4BAxtaFYk"
259,1655222637105143810,2023-05-07 14:46:43+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
260,1655222370406404096,2023-05-07 14:45:40+00:00,"@techly360 @bineetmishra @ANI Everything is available here these are IIT, IIM AIIMS students."
261,1655222119016562698,2023-05-07 14:44:40+00:00,"I did not know that BHU had an IIT
So @engg_uc got 9700 rank and was  supposed to get IIT BHU Civil eng. He opted f… https://t.co/MYPXaNyrhE"
262,1655221884609343490,2023-05-07 14:43:44+00:00,heartfelt thanks to BuzzOnEarth and IIT Kanpur for this incredible honor. We are proud to be associated with such v… https://t.co/dIG7gtMTpW
263,1655221718695174152,2023-05-07 14:43:04+00:00,@neeldhara Would get back to this once I have a desk in 6 years hopefully at some iit 😁🙈
264,1655221681592610817,2023-05-07 14:42:56+00:00,RT @malpani: Far more impressive than a high score in the JEE ! But the poor guy won't get admission into IIT because he can't speak Englis…
265,1655221530224361477,2023-05-07 14:42:19+00:00,"RT @NTanjore: @Jairam_Ramesh What a parochial mindset mr Jairam! All education at IIT,Cornell total waste! These banks were subsumed in con…"
266,1655221418823659521,2023-05-07 14:41:53+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
267,1655220968711659521,2023-05-07 14:40:06+00:00,"RT @sidin: Netflix is sitting on a goldmine

Indian Batchmaking: IIT entrance
Indian Catchmaking: Cricket
Indian Natchmaking: Choreography…"
268,1655220743691706369,2023-05-07 14:39:12+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
269,1655220421103439872,2023-05-07 14:37:55+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
270,1655219983448969219,2023-05-07 14:36:11+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
271,1655219950565621765,2023-05-07 14:36:03+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
272,1655219921960464385,2023-05-07 14:35:56+00:00,@Trainer_Infee IIT student what a joke
273,1655219714849927173,2023-05-07 14:35:07+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
274,1655219665843658755,2023-05-07 14:34:55+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
275,1655219534574522368,2023-05-07 14:34:24+00:00,"RT @RusthumHere: #PawanKalyan Mass Craze Thread 🔥

Mass Herolu ante Chala mandhi Gurthostharu.. But Mass Fan Base ante Ustaad @PawanKalyan…"
276,1655219188166963200,2023-05-07 14:33:01+00:00,"@DreamDetective1 @LisaChristiePhD What do I think about Tononi's Integrated Information Theory (IIT):

As a physici… https://t.co/FsFEuzyNUb"
277,1655219049008353280,2023-05-07 14:32:28+00:00,@prettypadmaja @Jairam_Ramesh Looking at jairam ramesh and kejriwal.. i am losing faith on IIT
278,1655219041789960193,2023-05-07 14:32:26+00:00,@JustinsRoomie @rainy___dae You cleared iit/neet?
279,1655218721366097925,2023-05-07 14:31:10+00:00,@abhilohani20 @prettypadmaja @Jairam_Ramesh Looking at jairam ramesh and kejriwal.. i am losing faith on IIT.
280,1655218642760667136,2023-05-07 14:30:51+00:00,"RT @RusthumHere: #PawanKalyan Mass Craze Thread 🔥

Mass Herolu ante Chala mandhi Gurthostharu.. But Mass Fan Base ante Ustaad @PawanKalyan…"
281,1655218446479638528,2023-05-07 14:30:04+00:00,"RT @pawanyadav8: @narendramodi @INCIndia was taking 85% commission still they made so many PSU, IIT,IIM, AIIMS, roads, Airports, Railways,…"
282,1655217878499721217,2023-05-07 14:27:49+00:00,"RT @RusthumHere: #PawanKalyan Mass Craze Thread 🔥

Mass Herolu ante Chala mandhi Gurthostharu.. But Mass Fan Base ante Ustaad @PawanKalyan…"
283,1655217022266150912,2023-05-07 14:24:25+00:00,"and started calculating her score, and as she was calculating her score, her tensed face turned into a joyful face.… https://t.co/f9xa8hlVtQ"
284,1655216948563542020,2023-05-07 14:24:07+00:00,"Episode - 34!

Happy Sunday! Happy Learning!!

Our Science channel on YouTube - Rupesh Verma IIT Guwahati https://t.co/9dfly8yrq6"
285,1655216872026169345,2023-05-07 14:23:49+00:00,"@Jairam_Ramesh What a parochial mindset mr Jairam! All education at IIT,Cornell total waste! These banks were subsu… https://t.co/oj3eQK2s0q"
